ISO_TIME,SID,LAT,LON,WMO_WIND,NEWDELHI_GRADE,TimeRelativeToLMI
1982-11-04 12:00:00,1982309N12066,11.5,66.0,25.0,D,0.0
1982-11-05 03:00:00,1982309N12066,12.1,64.0,35.0,CS,0.625
1982-11-05 12:00:00,1982309N12066,12.5,64.4,40.0,CS,1.0
1982-11-06 00:00:00,1982309N12066,13.2,65.0,45.0,CS,1.5
1982-11-06 03:00:00,1982309N12066,13.4,65.1,55.0,SCS,1.625
1982-11-06 12:00:00,1982309N12066,14.0,65.7,60.0,SCS,2.0
1982-11-07 03:00:00,1982309N12066,15.5,66.8,60.0,SCS,2.625
1982-11-07 12:00:00,1982309N12066,16.8,67.8,65.0,VSCS,3.0
1982-11-08 03:00:00,1982309N12066,19.2,69.9,80.0,VSCS,3.625
1982-11-08 12:00:00,1982309N12066,21.0,71.0,90.0,ESCS,4.0
1982-11-09 00:00:00,1982309N12066,22.5,73.2,50.0,SCS,4.5
1982-11-09 03:00:00,1982309N12066,23.0,73.5,35.0,CS,4.625
1982-11-09 12:00:00,1982309N12066,23.5,75.0,25.0,D,5.0
1985-05-28 03:00:00,1985148N15067,15.0,67.0,25.0,D,0.0
1985-05-28 12:00:00,1985148N15067,16.1,67.3,30.0,DD,0.375
1985-05-29 03:00:00,1985148N15067,17.5,67.7,35.0,DD,1.0
1985-05-29 12:00:00,1985148N15067,18.4,68.1,45.0,CS,1.375
1985-05-30 03:00:00,1985148N15067,20.3,68.3,45.0,CS,2.0
1985-05-30 12:00:00,1985148N15067,21.4,68.2,45.0,CS,2.375
1996-06-17 09:00:00,1996167N16072,17.8,69.1,25.0,D,0.0
1996-06-17 12:00:00,1996167N16072,18.1,69.2,25.0,D,0.125
1996-06-17 18:00:00,1996167N16072,18.2,69.5,30.0,DD,0.375
1996-06-18 00:00:00,1996167N16072,18.8,70.1,30.0,DD,0.625
1996-06-18 03:00:00,1996167N16072,19.0,70.3,30.0,DD,0.75
1996-06-18 06:00:00,1996167N16072,19.4,70.4,30.0,DD,0.875
1996-06-18 09:00:00,1996167N16072,19.5,70.5,35.0,CS,1.0
1996-06-18 12:00:00,1996167N16072,19.9,70.6,45.0,CS,1.125
1996-06-18 18:00:00,1996167N16072,20.4,70.7,55.0,SCS,1.375
1996-06-19 00:00:00,1996167N16072,20.9,70.9,60.0,SCS,1.625
1996-10-22 09:00:00,1996288N09092,14.1,69.5,25.0,D,0.0
1996-10-22 12:00:00,1996288N09092,14.3,69.6,25.0,D,0.125
1996-10-22 18:00:00,1996288N09092,14.4,69.6,30.0,DD,0.375
1996-10-23 00:00:00,1996288N09092,14.8,70.0,30.0,DD,0.625
1996-10-23 03:00:00,1996288N09092,14.9,70.0,30.0,DD,0.75
1996-10-23 06:00:00,1996288N09092,15.3,70.3,30.0,DD,0.875
1996-10-23 09:00:00,1996288N09092,15.4,70.3,35.0,DD,1.0
1996-10-23 12:00:00,1996288N09092,15.9,70.4,45.0,CS,1.125
1996-10-23 18:00:00,1996288N09092,16.7,70.4,55.0,SCS,1.375
1996-10-24 00:00:00,1996288N09092,17.7,70.3,55.0,SCS,1.625
1996-10-24 03:00:00,1996288N09092,18.0,70.2,60.0,SCS,1.75
1996-10-24 06:00:00,1996288N09092,18.2,70.2,60.0,SCS,1.875
1996-10-24 12:00:00,1996288N09092,19.0,70.0,55.0,SCS,2.125
1996-10-24 18:00:00,1996288N09092,19.3,70.0,55.0,SCS,2.375
1996-10-25 00:00:00,1996288N09092,19.7,70.1,45.0,SCS,2.625
1996-10-25 03:00:00,1996288N09092,20.0,70.1,35.0,CS,2.75
1996-10-25 06:00:00,1996288N09092,20.0,70.1,30.0,DD,2.875
1996-10-25 12:00:00,1996288N09092,20.1,70.0,25.0,D,3.125
1996-10-26 00:00:00,1996288N09092,19.9,69.9,25.0,D,3.625
1996-10-26 03:00:00,1996288N09092,19.9,69.9,25.0,D,3.75
1996-10-26 06:00:00,1996288N09092,19.8,69.9,25.0,D,3.875
1996-10-26 12:00:00,1996288N09092,19.7,69.9,25.0,D,4.125
1996-10-26 18:00:00,1996288N09092,19.5,69.8,25.0,D,4.375
1996-10-27 00:00:00,1996288N09092,19.2,69.7,25.0,D,4.625
1996-10-27 03:00:00,1996288N09092,18.8,69.6,25.0,D,4.75
1996-10-27 06:00:00,1996288N09092,18.5,69.4,25.0,D,4.875
1996-10-27 09:00:00,1996288N09092,17.9,69.2,25.0,D,5.0
1996-10-27 12:00:00,1996288N09092,17.3,68.8,25.0,D,5.125
1998-06-04 06:00:00,1998152N11075,11.1,71.0,25.0,D,0.0
1998-06-04 12:00:00,1998152N11075,11.2,70.3,30.0,DD,0.25
1998-06-05 03:00:00,1998152N11075,11.3,70.3,30.0,DD,0.875
1998-06-05 06:00:00,1998152N11075,11.6,70.5,30.0,DD,1.0
1998-06-05 09:00:00,1998152N11075,12.2,70.2,35.0,CS,1.125
1998-06-05 12:00:00,1998152N11075,12.0,70.1,35.0,CS,1.25
1998-06-05 18:00:00,1998152N11075,12.0,69.6,35.0,CS,1.5
1998-06-06 00:00:00,1998152N11075,12.4,69.3,35.0,CS,1.75
1998-06-06 03:00:00,1998152N11075,12.4,69.2,45.0,CS,1.875
1998-06-06 06:00:00,1998152N11075,12.5,69.2,55.0,SCS,2.0
1998-06-06 12:00:00,1998152N11075,13.1,69.0,55.0,SCS,2.25
1998-06-06 18:00:00,1998152N11075,13.6,68.5,55.0,SCS,2.5
1998-06-07 00:00:00,1998152N11075,14.2,68.1,55.0,SCS,2.75
1998-06-07 03:00:00,1998152N11075,14.6,68.0,55.0,SCS,2.875
1998-06-07 06:00:00,1998152N11075,15.0,68.0,55.0,SCS,3.0
1998-06-07 09:00:00,1998152N11075,15.4,67.9,65.0,SCS,3.125
1998-06-07 12:00:00,1998152N11075,15.9,67.9,80.0,VSCS,3.25
1998-06-07 18:00:00,1998152N11075,16.6,67.9,80.0,VSCS,3.5
1998-06-08 00:00:00,1998152N11075,17.6,67.9,80.0,VSCS,3.75
1998-06-08 03:00:00,1998152N11075,18.1,67.6,80.0,VSCS,3.875
1998-06-08 06:00:00,1998152N11075,18.6,67.9,90.0,VSCS,4.0
1998-06-08 12:00:00,1998152N11075,19.6,67.9,90.0,VSCS,4.25
1998-06-08 18:00:00,1998152N11075,20.5,68.4,80.0,VSCS,4.5
1998-06-09 00:00:00,1998152N11075,21.5,69.0,80.0,VSCS,4.75
1998-10-11 12:00:00,1998285N14068,14.0,67.5,25.0,D,0.0
1998-10-11 18:00:00,1998285N14068,15.0,66.5,25.0,D,0.25
1998-10-12 00:00:00,1998285N14068,15.0,66.0,25.0,D,0.5
1998-10-12 03:00:00,1998285N14068,14.5,66.5,25.0,D,0.625
1998-10-12 06:00:00,1998285N14068,14.0,66.0,25.0,D,0.75
1998-10-12 09:00:00,1998285N14068,14.5,66.5,30.0,DD,0.875
1998-10-12 12:00:00,1998285N14068,15.0,66.0,30.0,DD,1.0
1998-10-12 18:00:00,1998285N14068,15.0,65.5,30.0,DD,1.25
1998-10-13 00:00:00,1998285N14068,15.0,65.5,30.0,DD,1.5
1998-10-13 03:00:00,1998285N14068,15.5,65.0,30.0,DD,1.625
1998-10-13 06:00:00,1998285N14068,15.5,64.5,30.0,DD,1.75
1998-10-13 12:00:00,1998285N14068,16.0,64.0,25.0,DD,2.0
1998-10-13 18:00:00,1998285N14068,16.0,64.0,25.0,D,2.25
1998-10-14 00:00:00,1998285N14068,16.5,63.5,25.0,D,2.5
1998-10-14 03:00:00,1998285N14068,17.0,63.0,25.0,D,2.625
1998-10-14 06:00:00,1998285N14068,17.0,62.5,25.0,D,2.75
1998-10-14 12:00:00,1998285N14068,17.5,62.0,25.0,D,3.0
1998-10-14 18:00:00,1998285N14068,16.5,61.0,25.0,D,3.25
1998-10-15 00:00:00,1998285N14068,16.6,62.4,25.0,D,3.5
1998-10-15 03:00:00,1998285N14068,16.4,62.9,25.0,D,3.625
1998-10-15 06:00:00,1998285N14068,16.5,63.3,25.0,D,3.75
1998-10-15 12:00:00,1998285N14068,16.8,63.9,30.0,DD,4.0
1998-10-15 18:00:00,1998285N14068,16.8,64.4,30.0,DD,4.25
1998-10-16 00:00:00,1998285N14068,17.1,65.1,30.0,DD,4.5
1998-10-16 03:00:00,1998285N14068,17.2,65.4,30.0,DD,4.625
1998-10-16 06:00:00,1998285N14068,18.1,66.6,30.0,DD,4.75
1998-10-16 12:00:00,1998285N14068,18.7,68.3,35.0,CS,5.0
1998-10-16 18:00:00,1998285N14068,19.7,69.3,35.0,CS,5.25
1998-10-17 00:00:00,1998285N14068,20.3,69.5,35.0,CS,5.5
1998-12-13 00:00:00,1998346N10072,10.6,68.6,25.0,D,0.0
1998-12-13 03:00:00,1998346N10072,10.8,68.4,30.0,DD,0.125
1998-12-13 06:00:00,1998346N10072,11.0,68.2,35.0,DD,0.25
1998-12-13 09:00:00,1998346N10072,11.2,67.9,35.0,CS,0.375
1998-12-13 12:00:00,1998346N10072,11.5,67.6,35.0,CS,0.5
1998-12-13 18:00:00,1998346N10072,12.1,67.4,35.0,CS,0.75
1998-12-14 00:00:00,1998346N10072,12.4,67.4,35.0,CS,1.0
1998-12-14 03:00:00,1998346N10072,12.8,67.3,45.0,CS,1.125
1998-12-14 06:00:00,1998346N10072,13.1,67.2,45.0,CS,1.25
1998-12-14 09:00:00,1998346N10072,13.5,67.0,55.0,SCS,1.375
1998-12-14 12:00:00,1998346N10072,14.0,66.9,55.0,SCS,1.5
1998-12-14 18:00:00,1998346N10072,14.9,66.8,55.0,SCS,1.75
1998-12-15 00:00:00,1998346N10072,15.6,66.6,55.0,SCS,2.0
1998-12-15 03:00:00,1998346N10072,16.3,66.0,55.0,SCS,2.125
1998-12-15 06:00:00,1998346N10072,16.7,65.7,55.0,SCS,2.25
1998-12-15 09:00:00,1998346N10072,16.7,65.4,55.0,SCS,2.375
1998-12-15 12:00:00,1998346N10072,17.1,65.0,55.0,SCS,2.5
1998-12-15 18:00:00,1998346N10072,17.4,64.3,55.0,SCS,2.75
1998-12-16 00:00:00,1998346N10072,17.8,63.5,55.0,SCS,3.0
1998-12-16 03:00:00,1998346N10072,18.0,62.7,45.0,CS,3.125
1998-12-16 06:00:00,1998346N10072,18.3,62.0,35.0,CS,3.25
1998-12-16 09:00:00,1998346N10072,18.2,61.4,30.0,DD,3.375
1998-12-16 12:00:00,1998346N10072,18.5,60.7,25.0,D,3.5
1998-12-16 18:00:00,1998346N10072,18.8,59.8,25.0,D,3.75
1998-12-17 00:00:00,1998346N10072,18.7,58.9,25.0,D,4.0
1998-12-17 03:00:00,1998346N10072,18.7,58.3,25.0,D,4.125
1999-05-16 12:00:00,1999135N12073,13.0,71.8,25.0,D,0.0
1999-05-16 15:00:00,1999135N12073,13.2,71.5,25.0,D,0.125
1999-05-16 18:00:00,1999135N12073,13.4,71.3,25.0,DD,0.25
1999-05-16 21:00:00,1999135N12073,13.6,71.1,30.0,DD,0.375
1999-05-17 00:00:00,1999135N12073,14.0,70.7,30.0,DD,0.5
1999-05-17 03:00:00,1999135N12073,14.7,70.2,35.0,CS,0.625
1999-05-17 06:00:00,1999135N12073,15.1,69.9,45.0,CS,0.75
1999-05-17 09:00:00,1999135N12073,15.2,69.4,55.0,SCS,0.875
1999-05-17 12:00:00,1999135N12073,15.4,69.3,64.0,VSCS,1.0
1999-05-17 15:00:00,1999135N12073,15.7,68.9,64.0,VSCS,1.125
1999-05-17 18:00:00,1999135N12073,16.2,68.6,64.0,VSCS,1.25
1999-05-17 21:00:00,1999135N12073,16.3,68.4,64.0,VSCS,1.375
1999-05-18 00:00:00,1999135N12073,16.8,68.3,80.0,VSCS,1.5
1999-05-18 03:00:00,1999135N12073,17.3,67.7,80.0,VSCS,1.625
1999-05-18 06:00:00,1999135N12073,18.0,67.6,90.0,VSCS,1.75
1999-05-18 09:00:00,1999135N12073,18.1,67.5,90.0,VSCS,1.875
1999-05-18 12:00:00,1999135N12073,18.7,67.4,105.0,VSCS,2.0
1999-05-18 15:00:00,1999135N12073,18.9,67.4,105.0,VSCS,2.125
1999-05-18 18:00:00,1999135N12073,19.3,67.4,105.0,VSCS,2.25
1999-05-18 21:00:00,1999135N12073,20.0,67.3,105.0,VSCS,2.375
1999-05-19 00:00:00,1999135N12073,20.4,67.3,105.0,VSCS,2.5
1999-05-19 03:00:00,1999135N12073,20.9,67.3,105.0,VSCS,2.625
1999-05-19 06:00:00,1999135N12073,21.1,67.3,105.0,VSCS,2.75
1999-05-19 09:00:00,1999135N12073,21.2,67.3,105.0,VSCS,2.875
1999-05-19 12:00:00,1999135N12073,21.7,67.4,105.0,VSCS,3.0
1999-05-19 15:00:00,1999135N12073,22.1,67.5,105.0,VSCS,3.125
1999-05-19 18:00:00,1999135N12073,22.5,67.6,105.0,VSCS,3.25
1999-05-19 21:00:00,1999135N12073,22.9,67.6,105.0,VSCS,3.375
1999-05-20 00:00:00,1999135N12073,23.2,67.7,105.0,VSCS,3.5
1999-05-20 03:00:00,1999135N12073,23.4,68.3,105.0,VSCS,3.625
1999-05-20 06:00:00,1999135N12073,23.7,68.4,105.0,VSCS,3.75
2000-12-28 00:00:00,2000358N08086,8.4,77.8,35.0,CS,0.0
2000-12-28 03:00:00,2000358N08086,8.4,77.7,35.0,CS,0.125
2000-12-28 06:00:00,2000358N08086,8.5,77.3,30.0,DD,0.25
2000-12-28 12:00:00,2000358N08086,8.9,76.7,25.0,D,0.5
2001-05-21 12:00:00,2001141N14068,13.7,69.0,25.0,D,0.0
2001-05-21 18:00:00,2001141N14068,13.6,69.9,25.0,D,0.25
2001-05-21 21:00:00,2001141N14068,13.6,70.1,30.0,DD,0.375
2001-05-22 00:00:00,2001141N14068,13.9,70.8,30.0,DD,0.5
2001-05-22 03:00:00,2001141N14068,14.0,71.2,40.0,CS,0.625
2001-05-22 06:00:00,2001141N14068,14.1,71.4,45.0,CS,0.75
2001-05-22 09:00:00,2001141N14068,14.1,71.5,45.0,CS,0.875
2001-05-22 12:00:00,2001141N14068,14.3,71.6,45.0,CS,1.0
2001-05-22 15:00:00,2001141N14068,14.3,71.6,55.0,SCS,1.125
2001-05-22 18:00:00,2001141N14068,14.4,71.6,55.0,SCS,1.25
2001-05-22 21:00:00,2001141N14068,14.8,71.5,65.0,VSCS,1.375
2001-05-23 00:00:00,2001141N14068,15.0,71.5,65.0,VSCS,1.5
2001-05-23 03:00:00,2001141N14068,15.3,71.3,77.0,VSCS,1.625
2001-05-23 06:00:00,2001141N14068,15.6,71.0,90.0,VSCS,1.75
2001-05-23 09:00:00,2001141N14068,15.9,70.8,90.0,VSCS,1.875
2001-05-23 12:00:00,2001141N14068,16.0,70.5,90.0,VSCS,2.0
2001-05-23 15:00:00,2001141N14068,16.1,70.4,90.0,VSCS,2.125
2001-05-23 18:00:00,2001141N14068,16.2,70.4,90.0,VSCS,2.25
2001-05-23 21:00:00,2001141N14068,16.3,70.0,90.0,VSCS,2.375
2001-05-24 00:00:00,2001141N14068,16.4,69.7,90.0,VSCS,2.5
2001-05-24 03:00:00,2001141N14068,16.6,69.5,102.0,VSCS,2.625
2001-05-24 06:00:00,2001141N14068,16.9,69.0,102.0,VSCS,2.75
2001-05-24 09:00:00,2001141N14068,16.9,68.5,115.0,VSCS,2.875
2001-05-24 12:00:00,2001141N14068,16.9,68.4,115.0,VSCS,3.0
2001-05-24 15:00:00,2001141N14068,16.9,68.3,115.0,VSCS,3.125
2001-05-24 18:00:00,2001141N14068,17.0,68.3,115.0,VSCS,3.25
2001-05-24 21:00:00,2001141N14068,17.0,68.0,115.0,VSCS,3.375
2001-05-25 00:00:00,2001141N14068,17.0,67.8,115.0,VSCS,3.5
2001-05-25 03:00:00,2001141N14068,17.1,68.0,102.0,VSCS,3.625
2001-05-25 06:00:00,2001141N14068,17.1,67.9,90.0,VSCS,3.75
2001-05-25 09:00:00,2001141N14068,17.1,67.8,90.0,VSCS,3.875
2001-05-25 12:00:00,2001141N14068,17.2,67.6,77.0,VSCS,4.0
2001-05-25 15:00:00,2001141N14068,17.1,67.8,77.0,VSCS,4.125
2001-05-25 18:00:00,2001141N14068,17.1,67.9,77.0,VSCS,4.25
2001-05-25 21:00:00,2001141N14068,17.0,67.7,77.0,VSCS,4.375
2001-05-26 00:00:00,2001141N14068,17.3,67.7,65.0,VSCS,4.5
2001-05-26 03:00:00,2001141N14068,17.3,67.7,55.0,SCS,4.625
2001-05-26 06:00:00,2001141N14068,17.4,67.7,55.0,SCS,4.75
2001-05-26 09:00:00,2001141N14068,17.4,67.6,55.0,SCS,4.875
2001-05-26 12:00:00,2001141N14068,17.6,67.7,55.0,SCS,5.0
2001-05-26 15:00:00,2001141N14068,17.7,67.6,55.0,SCS,5.125
2001-05-26 18:00:00,2001141N14068,17.8,67.6,55.0,SCS,5.25
2001-05-26 21:00:00,2001141N14068,18.1,67.6,55.0,SCS,5.375
2001-05-27 00:00:00,2001141N14068,18.2,67.6,55.0,SCS,5.5
2001-05-27 03:00:00,2001141N14068,18.2,67.5,45.0,CS,5.625
2001-05-27 06:00:00,2001141N14068,18.3,67.6,45.0,CS,5.75
2001-05-27 09:00:00,2001141N14068,18.4,67.5,45.0,CS,5.875
2001-05-27 12:00:00,2001141N14068,19.0,67.6,45.0,CS,6.0
2001-05-27 15:00:00,2001141N14068,19.1,67.8,35.0,CS,6.125
2001-05-27 18:00:00,2001141N14068,19.3,67.9,35.0,CS,6.25
2001-05-27 21:00:00,2001141N14068,19.6,67.8,35.0,CS,6.375
2001-05-28 00:00:00,2001141N14068,19.7,67.9,35.0,CS,6.5
2001-05-28 03:00:00,2001141N14068,20.0,68.0,35.0,CS,6.625
2001-05-28 06:00:00,2001141N14068,20.1,68.1,35.0,CS,6.75
2001-05-28 09:00:00,2001141N14068,20.3,68.2,35.0,CS,6.875
2001-05-28 12:00:00,2001141N14068,21.0,68.5,30.0,DD,7.0
2001-05-28 15:00:00,2001141N14068,21.2,68.3,30.0,DD,7.125
2001-05-28 18:00:00,2001141N14068,21.7,68.4,25.0,D,7.25
2001-05-28 21:00:00,2001141N14068,21.9,68.2,25.0,D,7.375
2001-05-29 00:00:00,2001141N14068,22.1,68.0,25.0,D,7.5
2001-09-24 09:00:00,2001267N17070,16.8,69.4,25.0,D,0.0
2001-09-24 12:00:00,2001267N17070,16.9,69.3,25.0,D,0.125
2001-09-24 18:00:00,2001267N17070,16.9,69.0,30.0,DD,0.375
2001-09-25 00:00:00,2001267N17070,17.0,68.9,30.0,DD,0.625
2001-09-25 03:00:00,2001267N17070,17.0,68.5,30.0,DD,0.75
2001-09-25 06:00:00,2001267N17070,17.1,68.2,30.0,DD,0.875
2001-09-25 09:00:00,2001267N17070,17.1,68.1,30.0,DD,1.0
2001-09-25 12:00:00,2001267N17070,17.2,68.1,35.0,CS,1.125
2001-09-25 15:00:00,2001267N17070,17.2,68.0,35.0,CS,1.25
2001-09-25 18:00:00,2001267N17070,17.3,67.9,35.0,CS,1.375
2001-09-25 21:00:00,2001267N17070,17.3,68.2,35.0,CS,1.5
2001-09-26 00:00:00,2001267N17070,17.4,67.6,35.0,CS,1.625
2001-09-26 03:00:00,2001267N17070,18.0,67.2,35.0,CS,1.75
2001-09-26 06:00:00,2001267N17070,17.9,66.8,35.0,CS,1.875
2001-09-26 09:00:00,2001267N17070,18.2,66.4,35.0,CS,2.0
2001-09-26 12:00:00,2001267N17070,18.4,66.0,35.0,CS,2.125
2001-09-26 15:00:00,2001267N17070,18.6,65.8,35.0,CS,2.25
2001-09-26 18:00:00,2001267N17070,18.6,65.3,35.0,CS,2.375
2001-09-26 21:00:00,2001267N17070,18.6,65.1,35.0,CS,2.5
2001-09-27 00:00:00,2001267N17070,18.7,64.7,35.0,CS,2.625
2001-09-27 03:00:00,2001267N17070,18.7,64.0,35.0,CS,2.75
2001-09-27 06:00:00,2001267N17070,18.7,63.8,35.0,CS,2.875
2001-09-27 12:00:00,2001267N17070,18.8,63.3,30.0,DD,3.125
2001-09-27 18:00:00,2001267N17070,18.9,62.7,30.0,DD,3.375
2001-09-27 21:00:00,2001267N17070,19.0,62.3,25.0,D,3.5
2001-10-08 21:00:00,2001281N18071,18.2,69.9,25.0,D,0.0
2001-10-09 00:00:00,2001281N18071,18.4,69.8,25.0,D,0.125
2001-10-09 03:00:00,2001281N18071,18.5,69.7,30.0,DD,0.25
2001-10-09 06:00:00,2001281N18071,18.6,69.2,30.0,DD,0.375
2001-10-09 09:00:00,2001281N18071,18.8,68.8,35.0,CS,0.5
2001-10-09 12:00:00,2001281N18071,18.8,68.4,30.0,CS,0.625
2001-10-09 15:00:00,2001281N18071,18.7,68.3,35.0,CS,0.75
2001-10-09 18:00:00,2001281N18071,18.7,68.0,35.0,CS,0.875
2001-10-09 21:00:00,2001281N18071,18.6,67.9,35.0,CS,1.0
2001-10-10 00:00:00,2001281N18071,18.5,67.8,35.0,CS,1.125
2001-10-10 03:00:00,2001281N18071,18.3,67.8,30.0,DD,1.25
2001-10-10 06:00:00,2001281N18071,18.2,67.8,30.0,DD,1.375
2001-10-10 09:00:00,2001281N18071,18.1,67.7,25.0,D,1.5
2002-05-06 03:00:00,2002126N09068,9.3,66.9,25.0,D,0.0
2002-05-06 06:00:00,2002126N09068,10.0,66.5,25.0,D,0.125
2002-05-06 12:00:00,2002126N09068,11.2,66.0,25.0,D,0.375
2002-05-06 18:00:00,2002126N09068,11.8,65.6,25.0,D,0.625
2002-05-07 00:00:00,2002126N09068,12.7,64.9,25.0,D,0.875
2002-05-07 03:00:00,2002126N09068,13.0,64.4,30.0,DD,1.0
2002-05-07 06:00:00,2002126N09068,13.1,64.0,30.0,DD,1.125
2002-05-07 12:00:00,2002126N09068,13.1,63.2,30.0,DD,1.375
2002-05-07 18:00:00,2002126N09068,13.1,62.6,30.0,DD,1.625
2002-05-08 00:00:00,2002126N09068,13.2,62.3,30.0,DD,1.875
2002-05-08 03:00:00,2002126N09068,13.3,61.8,25.0,D,2.0
2002-05-08 06:00:00,2002126N09068,13.4,61.3,25.0,D,2.125
2002-05-08 12:00:00,2002126N09068,13.5,60.7,25.0,D,2.375
2002-05-08 18:00:00,2002126N09068,13.9,60.1,25.0,D,2.625
2002-05-08 21:00:00,2002126N09068,14.0,59.6,25.0,D,2.75
2002-05-09 00:00:00,2002126N09068,14.1,59.4,25.0,D,2.875
2002-05-09 03:00:00,2002126N09068,14.2,58.9,30.0,DD,3.0
2002-05-09 06:00:00,2002126N09068,14.6,58.1,35.0,CS,3.125
2002-05-09 09:00:00,2002126N09068,14.7,57.6,35.0,CS,3.25
2002-05-09 12:00:00,2002126N09068,15.0,56.8,35.0,CS,3.375
2002-05-09 15:00:00,2002126N09068,15.1,56.2,35.0,CS,3.5
2002-05-09 18:00:00,2002126N09068,15.4,55.7,35.0,CS,3.625
2002-05-09 21:00:00,2002126N09068,15.5,54.9,35.0,CS,3.75
2002-05-10 00:00:00,2002126N09068,15.8,54.4,35.0,CS,3.875
2002-05-10 03:00:00,2002126N09068,15.9,54.0,35.0,CS,4.0
2002-05-10 06:00:00,2002126N09068,16.1,53.8,35.0,CS,4.125
2003-11-12 03:00:00,2003315N09067,6.3,61.1,25.0,D,0.0
2003-11-12 12:00:00,2003315N09067,6.3,59.8,30.0,DD,0.375
2003-11-12 18:00:00,2003315N09067,6.3,59.2,35.0,CS,0.625
2003-11-13 00:00:00,2003315N09067,6.4,58.4,35.0,CS,0.875
2003-11-13 03:00:00,2003315N09067,6.4,58.3,35.0,CS,1.0
2003-11-13 06:00:00,2003315N09067,6.4,58.1,55.0,SCS,1.125
2003-11-13 09:00:00,2003315N09067,6.2,57.8,55.0,SCS,1.25
2003-11-13 12:00:00,2003315N09067,6.1,57.6,55.0,SCS,1.375
2003-11-13 15:00:00,2003315N09067,6.1,57.2,55.0,SCS,1.5
2003-11-13 18:00:00,2003315N09067,6.1,57.0,55.0,SCS,1.625
2003-11-13 21:00:00,2003315N09067,6.0,56.8,55.0,SCS,1.75
2003-11-14 00:00:00,2003315N09067,6.0,56.4,55.0,SCS,1.875
2003-11-14 03:00:00,2003315N09067,5.9,56.2,55.0,SCS,2.0
2003-11-14 06:00:00,2003315N09067,5.6,55.6,55.0,SCS,2.125
2003-11-14 09:00:00,2003315N09067,5.7,55.4,55.0,SCS,2.25
2003-11-14 12:00:00,2003315N09067,5.8,55.2,45.0,CS,2.375
2003-11-14 15:00:00,2003315N09067,5.8,55.0,35.0,CS,2.5
2003-11-14 18:00:00,2003315N09067,5.9,54.8,30.0,DD,2.625
2003-11-14 21:00:00,2003315N09067,6.0,54.7,30.0,DD,2.75
2003-11-15 00:00:00,2003315N09067,6.0,54.6,30.0,DD,2.875
2003-11-15 03:00:00,2003315N09067,6.0,54.5,25.0,D,3.0
2003-11-15 12:00:00,2003315N09067,6.0,54.1,25.0,D,3.375
2004-05-05 03:00:00,2004125N11074,11.5,72.9,25.0,D,0.0
2004-05-05 06:00:00,2004125N11074,11.4,73.0,30.0,DD,0.125
2004-05-05 09:00:00,2004125N11074,11.4,72.9,30.0,DD,0.25
2004-05-05 12:00:00,2004125N11074,11.3,73.0,35.0,CS,0.375
2004-05-05 15:00:00,2004125N11074,11.2,72.9,35.0,CS,0.5
2004-05-05 18:00:00,2004125N11074,11.2,73.1,35.0,CS,0.625
2004-05-05 21:00:00,2004125N11074,11.2,73.2,35.0,CS,0.75
2004-05-06 00:00:00,2004125N11074,11.3,73.2,35.0,CS,0.875
2004-05-06 03:00:00,2004125N11074,11.4,73.2,45.0,CS,1.0
2004-05-06 06:00:00,2004125N11074,11.4,73.2,45.0,CS,1.125
2004-05-06 09:00:00,2004125N11074,11.4,73.2,45.0,CS,1.25
2004-05-06 12:00:00,2004125N11074,11.5,73.2,45.0,CS,1.375
